text,label
"@marcorubio so you want to fire the guy who potentially saved the world from a nuclear holocaust because a childish narcissistic sociopath wouldn???????t accept election defeat???

You seem to have the right priorities ???????????? https://t.co/YIVmUSWDXN",negative
"Time to share 4th sealing &amp; #polymer tale from our #nuclear &amp; #scienceresearch team who protect critical applications. Just like ITER, which means ""The Way"" in Latin, our team &amp; metal sealing solutions are making way for more efficient &amp; powerful future. https://t.co/0CueeP9YJu https://t.co/Xj0Ul97CGR",positive
@maddow Can we stop Trump from becoming president? He should be tested for insanity before taking office. nuclear codes to a crazy person?,negative
"@Fermilab Some of the best neutrino sources in life are free: the Sun, supernovae, high-energy cosmic sources, nuclear reactors (free for us, anyway)",positive
"DAY 14. Jamaican Music (Reggae Music Month) Peter Tosh No Nuclear War is the final album by the Jamaican musician Peter Tosh, known for being one of the core members of the Bob Marley backing band The Wailers. HeÃƒÂ¢Ã¢Â‚Â¬Ã‚Â¦ https://t.co/Mfdo3qTpoP",neutral
"@iaeaorg In order to protect the world from nuclear terrorism, it is vital that #NorthKorea stop producing this atomic bomb.  The successful test they are carrying out is one of the biggest threats to the world today. 
1/",negative
When a U.S. president demanded inspections of a nuclear facility in the Middle East (and failed) http://t.co/5MJkRjBy6p,negative
@MarkHertling Good summary as always.  Added helpful link to some data on the DoE mapping since nuclear documents may also be in play:  https://t.co/5BYdKvgzX0,positive
"@CoachChristnsn I?ÃƒÂ¢Ã¢Â€ÂšÃ‚Â¬?m not celebrating, but it?ÃƒÂ¢Ã¢Â€ÂšÃ‚Â¬?s refreshing to see someone else go nuclear on their squad here",positive
"I do love new technology (duh, CS major) but nuclear power is actually very safe and efficient. #debate",positive
"@LeitrimARC Trans murders went up there too after pope objected to gender theory in schools and said it's an evil nuclear weapon
 Transphobia kills.",negative
"@posthumus_johan @jacob_maroga Sorry, more like 57% for the best achieved wind capacity factor (but FRA nuclear cap factor for 2022 'likely to be 52%). 
https://t.co/svVhwxOqSs",positive
"@iamcaroline thorium based nuclear power is much more interesting to me, much safer, fails ""off"", next to no waste, not hazardous, etc.",positive
"@Maryam_Rajavi-#Iran 
The mullahs squander the nation's wealth on nuclear,missile&amp;terrorism projects&amp;cause death by consuming fuel oil.They only care about the survival of the system,&amp;the lives&amp;health of the ppl are worthless to them.https://t.co/yQQRCfms3C .@USAGov .@eu_eeas",negative
"Fukushima Nuclear Crisis Update for September 16th-19th, 2011 http://t.co/MWdDuxb3 #environment",neutral
Im assuming it needed to be activated remotely or some shit but the idea of the qanon shaman fuckin with the nuclear football is some postmodernist hybrid of Idiocracy and Escape from New York... so terrifying it's hilarious,negative
Online coemption nuclear physics open door dubai because dubai gifts: uhUHx https://t.co/i1OWcWWWDy,neutral
"Good luck to everyone WORLDWIDE! 
Fukushima: robot images show massive deposits thought to be melted nuclear fuel https://t.co/vv1lv4NfLn",positive
President Trump just won a huge victory for the US. Iranian nuclear scientist assassinated. https://t.co/ctbfUQNL9S,positive
"...The BGA &amp; AP learned that radioactive material continues to leak from  ExelonÃ¢Â€Â™s Illinois nuclear power plants. The leaks were properly reported, but we now are confronted by an EPA boss, Scott Pruitt, who takes a skeptical view of environment protections...",negative
@PBirman #Evil #Zionists leading Apartheid Israel push http://t.co/XwPr1ys4.24/7 to kill huge Jewish Population in Iran via Nuclear Strike,negative
"Trash is last. Debate on solid waste fees was supposed to happen at 7:20. Compared to trash issues, nuclear power is a walk in the park.",negative
"Geothermal is the clear winner for base-load power, while nuclear is the power of last resort:
http://t.co/mcd9JGlO",positive
"Billy Graham's daughter:
""Let's hope that God strikes us with a nuke.""

https://t.co/Fyx661aeOP",neutral
"Good News in History Sept 26; Nuclear War Averted, Thanks to One Man https://t.co/ke7Ml0KxES",positive
.@NIAUK CEO @tomjgreatrex: 'EU or not EU - Energy security is still the question' https://t.co/p3woSaev0Y #EUref #nuclear,neutral
"So happy I'm financially able to start building my bug out bag. Ã°ÂŸÂ™ÂÃ°ÂŸÂ’Â¶
Join me on Nat Geo Doomsday Preppers where I should you hot tips on hoarding all the leggings in the event of a nuclear attack.",positive
US says time &#039;&#039;very short&#039;&#039; for Iran on nuclear deal http://url4.eu/mP21,neutral
--a nuclear weapon. I need you to take control of Wayne Enterprises and this reactor] To do what with it? [Bruce: Nothing. Until we can--,neutral
"@BernieSanders The ONLY thing more certain to end your Grandkids lives, than Climate Catastrophe is NUCLEAR WAR.
So why do you continually promote debunked, racist Russiagate Propaganda?

Thanks to this DNC Xenophobia, Trump has cancelled 3 Nuclear Arms Treaties and restarted the NUKE ARMS RACE",negative
@maxwell_atete @elonmusk @zerohedge IÃ¢Â€Â™m trying. ItÃ¢Â€Â™s difficult. My employer has their Microsoft Edge web browser set to company settings (the home page) and the past few weeks show articles about nuclear war. Every time I open the browser. IÃ¢Â€Â™m not able to change my home page itÃ¢Â€Â™s managed by the organization. Ã°ÂŸÂ¤Â• https://t.co/GZh9gSgkfl,negative
"'The report found if nuclear power was built it would be the most expensive form of power'

Remember when that IPA shitcunt (Breheny, IMMSMC) was on Q&amp;A &amp;  blabbering shit about nucular ?

#auspol",negative
Iran says West has ???????no serious proof??????? of nuclear bomb drive http://t.co/JNsRbhyC,negative
Nuclear fusion is how our Sun shines. Scientists are getting closer to repeating this process on Earth #cleanenergy http://t.co/HcFJgsHLvS,neutral
I am leaving I am staying I am helping I am destroying. Fire or set off course the orbit. Asteroid or nuclear . Ask NASA if they have belt,negative
Pleased to announce that my Chaillot Paper on EU and nuclear arms control is out ! #NTP #CFSP #nuclear  #armscontrol #disarmament #TPNW https://t.co/uLovsFOIlJ,positive
Skinny URL: How to Become Nuclear Medicine Technolog... http://www.skinnyurl.com/medicine/how-to-become-nuclear-medicine-technologists.html,neutral
Nature &amp; nuclear - running on the course before the first tee time with the plume from the local nuke in the background https://t.co/IajwDhHy11,neutral
@MrGregTowns @GOPChairwoman @CPAC No? Maybe stand with Putin because he???â‚¬??s being misunderstood and we have ignored his demands for far too long and plus he???â‚¬??s a nuclear power!,negative
"DOE to Study Storage Options for Spent Nuclear Fuel, Small Reactors -- Official http://bit.ly/7GsEeQ",neutral
"Yeah Dan, letÃ¢Â€Â™s go nuclear as long as the radioactive waste is dumped in your neighborhood, preferably your backyard. https://t.co/02YHiuEAoL",negative
And most over the top nuclear fear mongers will turn out to be strong pro-nuclear assets.  If water cooled reactors will replaced  with walk-away safe reactors. they have done their work well. https://t.co/cWkOSasZAq,positive
"US energy chief Ernest Moniz, a #FallRiver native, plays key role in negotiating Iran nuclear deal https://t.co/UG8DUTM2iU via @HNNow",neutral
"@POTUS This is a wonderful idea, maybe you can prevent him from doing business with Putin the murderer!  Are you afraid Putin may start a nuclear war if you give the Ukrainians PolandÃ¢Â€Â™s jets. https://t.co/qUNsWFwdSY",positive
#dnl42 I'm sure that it will be another new great presentation about nuclear Physics,positive
The Navy's adding a new piece of a equipment to nuclear submarines: Xbox controllers - Washington Post https://t.co/RAVzAF0pYY,neutral
http://t.co/Z4FuUKYY Nuclear Technology Material Crime Banking Softball,neutral
"Navy's D5 Missile, Most Powerful U.S. Weapon, To Provide Backbone Of Nuclear Deterrent through 2040 https://t.co/1q3RGMhGeJ",negative
@whoabecca Ding dongs will survive cockroaches after nuclear war.  Glad to see you on Twitter!,positive
Health.Dating-Viagra Iran Will Keep Nuclear Plans Secret http://bit.ly/64rTrZ,neutral
"I was very proud to accompany @NC_Governor as he toured @SchneiderElec, a @Morrisville_NC company, which creates and scales innovative technologies enabling companies around the globe to reduce their carbon footprint &amp; embrace sustainable energy practices. #LiveConnectedLiveWell https://t.co/jzJSOv9YWk https://t.co/rQNMhBvEF6",positive
Good discussion on International Partnership 4 Nuclear Disarmament Verification led by A/S Frank Rose and NTI #IPNDV https://t.co/htJq4JGiZN,positive
@DD_Geopolitics There are three nuclear plants in Ukraine and Russia is going to blow up the only one it has control of? Worst false flag idea ever.,negative
"She would not be paying herself $3m/wk in taxpayer $ to play golf, or playing nuclear chicken w/ North Korea.
https://t.co/Gw7kb2I2ep",negative
"@DRussell76 None of this baloney where lame excuses are concocted for illegal actions by police. Unless itÃ¢Â€Â™s a nuclear base, zero excuse.",negative
"@ouchinagirl @DrMartyFox
Iran President Iran 'never sought ...(and) will never seek to manufacture a nuclear weapon'.
This is called TAQIYYA",neutral
"@Flash_news_ua Beware! Be very aware!! If their objective is destruction of the nuclear power plant in Zaporizhzhia, this could virtually wipe out most power for Ukraine and parts of Europe. Picture millions freezing to death. Starving.  Drone strikes now!!!",negative
@AnRabhartaGlas Weather dependent electricity generation - wind and solar - is the reason that gas is being pumped out of the ground. The only real 'green' power is nuclear. https://t.co/XV1lgo0Lf3,negative
@The_Kyle_Mann @TheBabylonBee Actually itÃ¢Â€Â™s pretty close to the truth if we do get into a Nuclear War.  Due to the START treaty I think we and Russia are limited to 450 ICBMS with up to 3 warheads per Missile.  I donÃ¢Â€Â™t know what the SLBM limits are.  ItÃ¢Â€Â™s hard to know what the impact of 1000s of warheads is.,positive
An important interview with the chief of my organization about #Africa??????????????s role in global nuclear disarmament. Watch @_RobFloyd??????????????s interview with @charli on @FRANCE24 ?????????????????????? https://t.co/uOkTbi47Qc,positive
Risky Business: Nuclear Power and Public Protest in Canada - http://bescomy.com/book-reviews/risky-business-nuclear-power-public/0739109103,neutral
Did you know invasive temperature measurement can cause vortex formation in the flowing measuring medium causing vibrations in the system. In 1995 these vibrations caused catastrophic failure at the Monju Nuclear Power Plant. https://t.co/almrfahGpA,negative
"@SouthernShad0w @Nandoveskiwhy @elonmusk @AJDelgado13 Ahem... The literally reason why you'd not been invadeed is 1 : the nuclear weapon 2 : the small distance of water between US and Europe or China + you are the richest coutry in your continent. 3 : your role in the mondial economy and all supply chains.
So this argument is stupid",negative
#Pakistan #News #Pakistan #News #Pakistan Khawaja Asif directs nuclear threat at Israel after reading fake news: The Israeli Defense???????,negative
(Breaking NEWS) China nuclear weapons launched and has hit the Soviet Unions along with NorthÃƒÂ¢Ã¢Â‚Â¬Ã‚Â¦ https://t.co/yIzcp1SL9r,neutral
@PretendItsAGame @Rneifeld A global catastrophe has occurred.  Humans were brutally murdered!  Several cities in Ukraine appear to have been bombed by nuclear bombs.  You have to pretend you can't see to help Putin's nuclear intimidation?  Russia's nuclear weapons will not fall on itself?  Who can be sure?,negative
#news : Bilateral nuclear pacts with others after US deal: Pranab - http://n.thaindian.com/93582,neutral
"#USNews: Obama talks nuclear pursuits of Iran, N. Korea in S. Korea: President Obama said Thursday the United State... http://bit.ly/1jWCfB",neutral
@HawkRapids @Dokule @brhodes You have the critical issue right there: Ã¢Â€Âœto meÃ¢Â€Â. That is not the most important thing to IR: sanctions relief is the most important thing to them. Curtailing their nuclear program was the *cost* not the end goal. They feel no responsibility to make amends for OUR FAILURE.,negative
was the GodÃ¢Â€Â™s dream of the mankind of great hopes of finally starting dismantling most horrifying nuclear weapon of incredible staggering,positive
A new generation of environmentalists is learning to love atomic power https://t.co/31CDCoLlzQ (https://t.co/FtQZNQiDmJ),positive
"@NormanG21163443 @hollandcourtney @natskratts We had the greatest video-store w/ 'Golden Age' classics, noir, rare genre-types, cult, biker, cowboy, sci-fi, cheezy str8 &amp; LGBQ porn, documentaries ('The Atomic Bomb Movie' is really good if you find nuclear annihilation entertaining). Think Ed Wood/ Hitchcock/Bergman/Kurosawa.",positive
"Safety Manager - HAZOP/DOE/Nuclear - Yakima, WA, 98901, USA.. http://twit.ac/YBQg",neutral
