Sentence #,Word,Tag
,for,GENERAL
,citizens,GENERAL
,to,GENERAL
,exercise,GENERAL
,that,GENERAL
,right,DEI
,.,GENERAL
1386,The,GENERAL
,Civil,GENERAL
,Rights,DEI
,Acts,GENERAL
,created,GENERAL
,some,GENERAL
,of,GENERAL
,the,GENERAL
,earliest,GENERAL
,federal,GENERAL
,protections,GENERAL
,against,GENERAL
,discrimination,BIAS
,in,GENERAL
,voting,GENERAL
,.,GENERAL
1387,These,GENERAL
,protections,GENERAL
,were,GENERAL
,first,GENERAL
,outlined,GENERAL
,by,GENERAL
,the,GENERAL
,Civil,GENERAL
,Rights,DEI
,Act,GENERAL
,of,GENERAL
,and,GENERAL
,were,GENERAL
,later,GENERAL
,amended,GENERAL
,by,GENERAL
,the,GENERAL
,Civil,GENERAL
,Rights,DEI
,Acts,GENERAL
,of,GENERAL
,and,GENERAL
,.,GENERAL
1388,The,GENERAL
,Voting,GENERAL
,Rights,DEI
,Act,GENERAL
,of,GENERAL
,prohibited,GENERAL
,voter,GENERAL
,discrimination,BIAS
,based,GENERAL
,on,GENERAL
,race,DEI
,color,BIAS
,or,GENERAL
,membership,GENERAL
,in,GENERAL
,a,GENERAL
,language,GENERAL
,minority,DEI
,group,GENERAL
,.,GENERAL
1389,It,GENERAL
,also,GENERAL
,required,GENERAL
,certain,GENERAL
,places,GENERAL
,to,GENERAL
,provide,GENERAL
,election,GENERAL
,materials,GENERAL
,in,GENERAL
,languages,GENERAL
,besides,GENERAL
,English,GENERAL
,.,GENERAL
1390,It,GENERAL
,should,GENERAL
,be,GENERAL
,pretty,GENERAL
,clear,GENERAL
,by,GENERAL
,now,GENERAL
,that,GENERAL
,Voting,GENERAL
,Is,GENERAL
,A,GENERAL
,Right,DEI
,.,GENERAL
1391,But,GENERAL
,in,GENERAL
,the,GENERAL
,documentary,GENERAL
,one,GENERAL
,Oktoberfest,GENERAL
,Patron,GENERAL
,was,GENERAL
,adamant,GENERAL
,in,GENERAL
,saying,GENERAL
,voting,GENERAL
,was,GENERAL
,a,GENERAL
,privilege,BIAS
,and,GENERAL
,not,GENERAL
,a,GENERAL
,right,DEI
,.,GENERAL
1392,No,GENERAL
,alt,GENERAL
,text,GENERAL
,provided,GENERAL
,for,GENERAL
,this,GENERAL
,image,GENERAL
,Carol,GENERAL
,Anderson,GENERAL
,a,GENERAL
,Historian,GENERAL
,at,GENERAL
,Emory,GENERAL
,University,GENERAL
,explains,GENERAL
,Between,GENERAL
,and,GENERAL
,SIXTEEN,GENERAL
,MILLION,GENERAL
,AMERICAN,GENERAL
,CITIZENS,GENERAL
,were,GENERAL
,wiped,GENERAL
,off,GENERAL
,of,GENERAL
,the,GENERAL
,voter,GENERAL
,rolls,GENERAL
,America,GENERAL
,has,GENERAL
,created,GENERAL
,Voter,GENERAL
,ID,GENERAL
,Laws,GENERAL
,where,GENERAL
,you,GENERAL
,have,GENERAL
,about,GENERAL
,of,GENERAL
,African,DEI
,Americans,GENERAL
,who,GENERAL
,do,GENERAL
,not,GENERAL
,have,GENERAL
,the,GENERAL
,IDs,GENERAL
,and,GENERAL
,with,GENERAL
,the,GENERAL
,Exact,GENERAL
,Match,GENERAL
,program,GENERAL
,in,GENERAL
,GA,GENERAL
,voter,GENERAL
,registrations,GENERAL
,were,GENERAL
,held,GENERAL
,in,GENERAL
,this,GENERAL
,kind,GENERAL
,of,GENERAL
,electoral,GENERAL
,purgatory,GENERAL
,in,GENERAL
,the,GENERAL
,election,GENERAL
,.,GENERAL
1393,And,GENERAL
,of,GENERAL
,those,GENERAL
,were,GENERAL
,African,DEI
,American,GENERAL
,.,GENERAL
1394,On,GENERAL
,Being,GENERAL
,a,GENERAL
,Person,GENERAL
,of,GENERAL
,Color,BIAS
,in,GENERAL
,the,GENERAL
,Tim,GENERAL
,Wise,GENERAL
,took,GENERAL
,a,GENERAL
,moment,GENERAL
,to,GENERAL
,explain,GENERAL
,that,GENERAL
,white,GENERAL
,privilege,BIAS
,is,GENERAL
,just,GENERAL
,the,GENERAL
,flip,GENERAL
,side,GENERAL
,of,GENERAL
,oppression,BIAS
,or,GENERAL
,discrimination,BIAS
,.,GENERAL
1395,So,GENERAL
,if,GENERAL
,you,GENERAL
,think,GENERAL
,for,GENERAL
,instance,GENERAL
,about,GENERAL
,American,GENERAL
,history,GENERAL
,and,GENERAL
,you,GENERAL
,think,GENERAL
,of,GENERAL
,about,GENERAL
,the,GENERAL
,hundreds,GENERAL
,of,GENERAL
,years,GENERAL
,of,GENERAL
,both,GENERAL
,enslavement,GENERAL
,and,GENERAL
,then,GENERAL
,segregation,GENERAL
,this,GENERAL
,is,GENERAL
,the,GENERAL
,history,GENERAL
,that,GENERAL
,virtually,GENERAL
,everyone,GENERAL
,agrees,GENERAL
,was,GENERAL
,there,GENERAL
,was,GENERAL
,real,GENERAL
,was,GENERAL
,awful,GENERAL
,even,GENERAL
,the,GENERAL
,Klan,GENERAL
,will,GENERAL
,admit,GENERAL
,that,GENERAL
,things,GENERAL
,were,GENERAL
,won,GENERAL
,t,GENERAL
,deny,GENERAL
,it,GENERAL
,.,GENERAL
1396,So,GENERAL
,you,GENERAL
,have,GENERAL
,hundreds,GENERAL
,of,GENERAL
,years,GENERAL
,of,GENERAL
,oppression,BIAS
,which,GENERAL
,we,GENERAL
,all,GENERAL
,agree,GENERAL
,on,GENERAL
,.,GENERAL
1397,What,GENERAL
,s,GENERAL
,the,GENERAL
,flip,GENERAL
,side,GENERAL
,of,GENERAL
,oppression,BIAS
,If,GENERAL
,some,GENERAL
,people,GENERAL
,are,GENERAL
,down,GENERAL
,by,GENERAL
,definition,GENERAL
,other,GENERAL
,people,GENERAL
,have,GENERAL
,to,GENERAL
,be,GENERAL
,up,GENERAL
,.,GENERAL
1398,You,GENERAL
,have,GENERAL
,hundreds,GENERAL
,of,GENERAL
,years,GENERAL
,of,GENERAL
,the,GENERAL
,elevation,GENERAL
,of,GENERAL
,whites,GENERAL
,and,GENERAL
,the,GENERAL
,subordination,GENERAL
,of,GENERAL
,Black,DEI
,and,GENERAL
,Brown,GENERAL
,folks,GENERAL
,it,GENERAL
,s,GENERAL
,pretty,GENERAL
,absurd,GENERAL
,to,GENERAL
,think,GENERAL
,that,GENERAL
,when,GENERAL
,you,GENERAL
,pass,GENERAL
,a,GENERAL
,few,GENERAL
,laws,GENERAL
,roughly,GENERAL
,years,GENERAL
,ago,GENERAL
,that,GENERAL
,all,GENERAL
,of,GENERAL
,that,GENERAL
,inertia,GENERAL
,suddenly,GENERAL
,comes,GENERAL
,to,GENERAL
,a,GENERAL
,stop,GENERAL
,when,GENERAL
,it,GENERAL
,has,GENERAL
,helped,GENERAL
,people,GENERAL
,accumulate,GENERAL
,a,GENERAL
,huge,GENERAL
,advantage,GENERAL
,and,GENERAL
,at,GENERAL
,the,GENERAL
,same,GENERAL
,time,GENERAL
,accumulate,GENERAL
,disadvantage,GENERAL
,for,GENERAL
,others,GENERAL
,for,GENERAL
,literally,GENERAL
,centuries,GENERAL
,.,GENERAL
1399,Carol,GENERAL
,Anderson,GENERAL
,further,GENERAL
,explains,GENERAL
,Black,DEI
,people,GENERAL
,feel,GENERAL
,what,GENERAL
,an,GENERAL
,unequal,GENERAL
,oppressive,BIAS
,system,GENERAL
,has,GENERAL
,done,GENERAL
,to,GENERAL
,their,GENERAL
,communities,GENERAL
,.,GENERAL
1400,They,GENERAL
,feel,GENERAL
,it,GENERAL
,viscerally,GENERAL
,.,GENERAL
1401,They,GENERAL
,feel,GENERAL
,it,GENERAL
,every,GENERAL
,day,GENERAL
,.,GENERAL
1402,They,GENERAL
,feel,GENERAL
,it,GENERAL
,when,GENERAL
,they,GENERAL
,re,GENERAL
,going,GENERAL
,down,GENERAL
,the,GENERAL
,street,GENERAL
,and,GENERAL
,a,GENERAL
,cop,GENERAL
,pulls,GENERAL
,in,GENERAL
,behind,GENERAL
,them,GENERAL
,.,GENERAL
1403,They,GENERAL
,feel,GENERAL
,it,GENERAL
,when,GENERAL
,they,GENERAL
,walk,GENERAL
,into,GENERAL
,a,GENERAL
,store,GENERAL
,.,GENERAL
1404,They,GENERAL
,feel,GENERAL
,it,GENERAL
,when,GENERAL
,they,GENERAL
,re,GENERAL
,looking,GENERAL
,at,GENERAL
,an,GENERAL
,unequal,GENERAL
,paycheck,GENERAL
,.,GENERAL
1405,This,GENERAL
,is,GENERAL
,part,GENERAL
,of,GENERAL
,the,GENERAL
,work,GENERAL
,that,GENERAL
,white,GENERAL
,people,GENERAL
,have,GENERAL
,to,GENERAL
,do,GENERAL
,frankly,GENERAL
,.,GENERAL
1406,White,GENERAL
,people,GENERAL
,have,GENERAL
,to,GENERAL
,have,GENERAL
,the,GENERAL
,conversation,GENERAL
,with,GENERAL
,white,GENERAL
,people,GENERAL
,about,GENERAL
,what,GENERAL
,the,GENERAL
,actual,GENERAL
,history,GENERAL
,is,GENERAL
,about,GENERAL
,what,GENERAL
,the,GENERAL
,actual,GENERAL
,consequences,GENERAL
,are,GENERAL
,and,GENERAL
,those,GENERAL
,are,GENERAL
,hard,GENERAL
,conversations,GENERAL
,because,GENERAL
,what,GENERAL
,you,GENERAL
,re,GENERAL
,doing,GENERAL
,is,GENERAL
,you,GENERAL
,re,GENERAL
,a,GENERAL
,history,GENERAL
,of,GENERAL
,a,GENERAL
,people,GENERAL
,.,GENERAL
1407,You,GENERAL
,re,GENERAL
,personal,GENERAL
,histories,GENERAL
,.,GENERAL
1408,That,GENERAL
,is,GENERAL
,like,GENERAL
,striking,GENERAL
,at,GENERAL
,the,GENERAL
,core,GENERAL
,of,GENERAL
,someone,GENERAL
,s,GENERAL
,identity,DEI
,and,GENERAL
,that,GENERAL
,is,GENERAL
,where,GENERAL
,the,GENERAL
,backlash,GENERAL
,is,GENERAL
,that,GENERAL
,is,GENERAL
,where,GENERAL
,the,GENERAL
,defensive,GENERAL
,mechanism,GENERAL
,No,GENERAL
,alt,GENERAL
,text,GENERAL
,provided,GENERAL
,for,GENERAL
,this,GENERAL
,image,GENERAL
,No,GENERAL
,alt,GENERAL
,text,GENERAL
,provided,GENERAL
,for,GENERAL
,this,GENERAL
,image,GENERAL
,Kamau,GENERAL
,Bell,GENERAL
,a,GENERAL
,Comedian,GENERAL
,wanted,GENERAL
,to,GENERAL
,clarify,GENERAL
,this,GENERAL
,notion,GENERAL
,of,GENERAL
,racism,BIAS
,being,GENERAL
,a,GENERAL
,feeling,GENERAL
,though,GENERAL
,by,GENERAL
,explaining,GENERAL
,racism,BIAS
,is,GENERAL
,a,GENERAL
,measurable,GENERAL
,force,BIAS
,that,GENERAL
,you,GENERAL
,can,GENERAL
,see,GENERAL
,through,GENERAL
,the,GENERAL
,history,GENERAL
,of,GENERAL
,this,GENERAL
,country,GENERAL
,to,GENERAL
,this,GENERAL
,moment,GENERAL
,right,DEI
,now,GENERAL
,.,GENERAL
1409,and,GENERAL
,to,GENERAL
,the,GENERAL
,moment,GENERAL
,after,GENERAL
,that,GENERAL
,.,GENERAL
1410,and,GENERAL
,the,GENERAL
,one,GENERAL
,right,DEI
,after,GENERAL
,Bell,GENERAL
,is,GENERAL
,referring,GENERAL
,to,GENERAL
,the,GENERAL
,many,GENERAL
,data,GENERAL
,points,GENERAL
,that,GENERAL
,prove,GENERAL
,it,GENERAL
,is,GENERAL
,not,GENERAL
,just,GENERAL
,a,GENERAL
,feeling,GENERAL
,but,GENERAL
,a,GENERAL
,feeling,GENERAL
,nurtured,GENERAL
,through,GENERAL
,lived,GENERAL
,experiences,GENERAL
,.,GENERAL
1411,Charts,GENERAL
,That,GENERAL
,Prove,GENERAL
,We,GENERAL
,Far,GENERAL
,From,GENERAL
,.,GENERAL
1412,Hate,BIAS
,Groups,GENERAL
,Rose,GENERAL
,Percent,GENERAL
,In,GENERAL
,Recent,GENERAL
,Years,GENERAL
,Watchdog,GENERAL
,Group,GENERAL
,Reports,GENERAL
,Smart,GENERAL
,People,GENERAL
,Are,GENERAL
,As,GENERAL
,Racist,BIAS
,As,GENERAL
,People,GENERAL
,But,GENERAL
,Smart,GENERAL
,Enough,GENERAL
,to,GENERAL
,Hide,GENERAL
,It,GENERAL
,A,GENERAL
,Sociologist,GENERAL
,Examines,GENERAL
,The,GENERAL
,White,GENERAL
,Fragility,GENERAL
,That,GENERAL
,Prevents,GENERAL
,White,GENERAL
,Americans,GENERAL
,From,GENERAL
,Confronting,GENERAL
,Racism,BIAS
,No,GENERAL
,alt,GENERAL
,text,GENERAL
,provided,GENERAL
,for,GENERAL
,this,GENERAL
,image,GENERAL
,Chelsea,GENERAL
,talked,GENERAL
,openly,GENERAL
,about,GENERAL
,her,GENERAL
,history,GENERAL
,of,GENERAL
,doing,GENERAL
,drugs,GENERAL
,with,GENERAL
,her,GENERAL
,ex,GENERAL
,boyfriend,GENERAL
,Tyshawn,GENERAL
,and,GENERAL
,never,GENERAL
,once,GENERAL
,being,GENERAL
,arrested,GENERAL
,while,GENERAL
,he,GENERAL
,was,GENERAL
,EVEN,GENERAL
,THOUGH,GENERAL
,they,GENERAL
,were,GENERAL
,both,GENERAL
,guilty,GENERAL
,.,GENERAL
1413,Chelsea,GENERAL
,admits,GENERAL
,she,GENERAL
,thought,GENERAL
,the,GENERAL
,police,GENERAL
,never,GENERAL
,arrested,GENERAL
,her,GENERAL
,because,GENERAL
,she,GENERAL
,had,GENERAL
,a,GENERAL
,good,GENERAL
,personality,GENERAL
,.,GENERAL
1414,She,GENERAL
,explains,GENERAL
,It,GENERAL
,never,GENERAL
,occurred,GENERAL
,to,GENERAL
,me,GENERAL
,that,GENERAL
,it,GENERAL
,was,GENERAL
,a,GENERAL
,racial,BIAS
,thing,GENERAL
,.,GENERAL
1415,I,GENERAL
,should,GENERAL
,have,GENERAL
,known,GENERAL
,better,GENERAL
,.,GENERAL
1416,OF,GENERAL
,COURSE,GENERAL
,it,GENERAL
,was,GENERAL
,a,GENERAL
,racial,BIAS
,Tyshawn,GENERAL
,was,GENERAL
,clear,GENERAL
,to,GENERAL
,point,GENERAL
,out,GENERAL
,she,GENERAL
,had,GENERAL
,the,GENERAL
,complexion,GENERAL
,for,GENERAL
,the,GENERAL
,No,GENERAL
,alt,GENERAL
,text,GENERAL
,provided,GENERAL
,for,GENERAL
,this,GENERAL
,image,GENERAL
,Ryan,GENERAL
,Haygood,GENERAL
,CEO,GENERAL
,of,GENERAL
,New,GENERAL
,Jersey,GENERAL
,Institute,GENERAL
,for,GENERAL
,Social,GENERAL
,Justice,DEI
,further,GENERAL
,explained,GENERAL
,In,GENERAL
,New,GENERAL
,Jersey,GENERAL
,a,GENERAL
,Black,DEI
,kid,GENERAL
,is,GENERAL
,times,GENERAL
,more,GENERAL
,likely,GENERAL
,to,GENERAL
,be,GENERAL
,in,GENERAL
,prison,GENERAL
,than,GENERAL
,a,GENERAL
,white,GENERAL
,kid,GENERAL
,EVEN,GENERAL
,THOUGH,GENERAL
,Black,DEI
,and,GENERAL
,white,GENERAL
,kids,GENERAL
,commit,GENERAL
,most,GENERAL
,offenses,GENERAL
,at,GENERAL
,the,GENERAL
,same,GENERAL
,rate,GENERAL
,We,GENERAL
,ve,GENERAL
,learned,GENERAL
,that,GENERAL
,there,GENERAL
,are,GENERAL
,very,GENERAL
,different,GENERAL
,responses,GENERAL
,to,GENERAL
,when,GENERAL
,Black,DEI
,and,GENERAL
,Brown,GENERAL
,kids,GENERAL
,do,GENERAL
,adolescent,GENERAL
,things,GENERAL
,vs,GENERAL
,when,GENERAL
,white,GENERAL
,kids,GENERAL
,do,GENERAL
,adolescent,GENERAL
,Data,GENERAL
,Alert,GENERAL
,Schools,GENERAL
,Discipline,GENERAL
,for,GENERAL
,Girls,GENERAL
,Differs,GENERAL
,by,GENERAL
,Race,DEI
,and,GENERAL
,Hue,GENERAL
,.,GENERAL
1417,Haygood,GENERAL
,continues,GENERAL
,I,GENERAL
,think,GENERAL
,it,GENERAL
,s,GENERAL
,important,GENERAL
,for,GENERAL
,people,GENERAL
,of,GENERAL
,privilege,BIAS
,to,GENERAL
,recognize,GENERAL
,the,GENERAL
,way,GENERAL
,in,GENERAL
,which,GENERAL
,privileges,BIAS
,are,GENERAL
,advanced,GENERAL
,through,GENERAL
,racist,BIAS
,all,GENERAL
,live,GENERAL
,in,GENERAL
,this,GENERAL
,country,GENERAL
,we,GENERAL
,actually,GENERAL
,need,GENERAL
,are,GENERAL
,white,GENERAL
,allies,BIAS
,to,GENERAL
,stand,GENERAL
,with,GENERAL
,us,GENERAL
,on,GENERAL
,issues,GENERAL
,yes,GENERAL
,specific,GENERAL
,to,GENERAL
,us,GENERAL
,but,GENERAL
,that,GENERAL
,ultimately,GENERAL
,impact,GENERAL
,you,GENERAL
,as,GENERAL
,What,GENERAL
,YOU,GENERAL
,Can,GENERAL
,Do,GENERAL
,No,GENERAL
,alt,GENERAL
,text,GENERAL
,provided,GENERAL
,for,GENERAL
,this,GENERAL
,image,GENERAL
,Anderson,GENERAL
,shares,GENERAL
,that,GENERAL
,starting,GENERAL
,with,GENERAL
,FACTS,GENERAL
,about,GENERAL
,how,GENERAL
,you,GENERAL
,got,GENERAL
,here,GENERAL
,is,GENERAL
,absolutely,GENERAL
,essential,GENERAL
,.,GENERAL
1418,This,GENERAL
,is,GENERAL
,about,GENERAL
,the,GENERAL
,way,GENERAL
,that,GENERAL
,this,GENERAL
,system,GENERAL
,has,GENERAL
,created,GENERAL
,winners,GENERAL
,and,GENERAL
,losers,GENERAL
,regardless,GENERAL
,of,GENERAL
,what,GENERAL
,they,GENERAL
,do,GENERAL
,.,GENERAL
1419,This,GENERAL
,is,GENERAL
,about,GENERAL
,the,GENERAL
,way,GENERAL
,it,GENERAL
,has,GENERAL
,redistributed,GENERAL
,opportunities,GENERAL
,and,GENERAL
,resources,GENERAL
,based,GENERAL
,on,GENERAL
,nothing,GENERAL
,other,GENERAL
,than,GENERAL
,Wise,GENERAL
,goes,GENERAL
,on,GENERAL
,to,GENERAL
,say,GENERAL
,activism,GENERAL
,doesn,GENERAL
,t,GENERAL
,have,GENERAL
,to,GENERAL
,be,GENERAL
,this,GENERAL
,epic,GENERAL
,thing,GENERAL
,where,GENERAL
,you,GENERAL
,re,GENERAL
,marching,GENERAL
,and,GENERAL
,there,GENERAL
,is,GENERAL
,space,GENERAL
,for,GENERAL
,that,GENERAL
,but,GENERAL
,he,GENERAL
,strongly,GENERAL
,suggests,GENERAL
,starting,GENERAL
,where,GENERAL
,you,GENERAL
,are,GENERAL
,in,GENERAL
,the,GENERAL
,communities,GENERAL
,in,GENERAL
,which,GENERAL
,you,GENERAL
,live,GENERAL
,and,GENERAL
,the,GENERAL
,schools,GENERAL
,in,GENERAL
,which,GENERAL
,your,GENERAL
,kids,GENERAL
,attend,GENERAL
,in,GENERAL
,workplaces,GENERAL
,having,GENERAL
,good,GENERAL
,productive,GENERAL
,conversations,GENERAL
,about,GENERAL
,things,GENERAL
,that,GENERAL
,are,GENERAL
,really,GENERAL
,important,GENERAL
,to,GENERAL
,People,GENERAL
,of,GENERAL
,Color,BIAS
,and,GENERAL
,should,GENERAL
,also,GENERAL
,be,GENERAL
,important,GENERAL
,to,GENERAL
,white,GENERAL
,people,GENERAL
,.,GENERAL
1420,As,GENERAL
,the,GENERAL
,documentary,GENERAL
,concludes,GENERAL
,It,GENERAL
,s,GENERAL
,about,GENERAL
,advocating,DEI
,in,GENERAL
,all,GENERAL
,spaces,GENERAL
,EVEN,GENERAL
,TIMES,GENERAL
,WHEN,GENERAL
,IT,GENERAL
,MAKES,GENERAL
,YOU,GENERAL
,UNCOMFORTABLE,GENERAL
,a,GENERAL
,lifelong,GENERAL
,daily,GENERAL
,being,GENERAL
,committed,GENERAL
,to,GENERAL
,showing,GENERAL
,up,GENERAL
,for,GENERAL
,racial,BIAS
,justice,DEI
,for,GENERAL
,the,GENERAL
,rest,GENERAL
,of,GENERAL
,your,GENERAL
,life,GENERAL
,.,GENERAL
1421,We,GENERAL
,created,GENERAL
,our,GENERAL
,DEI,DEI
,Framework,GENERAL
,to,GENERAL
,help,GENERAL
,organizations,GENERAL
,think,GENERAL
,about,GENERAL
,the,GENERAL
,various,GENERAL
,components,GENERAL
,of,GENERAL
,creating,GENERAL
,a,GENERAL
,diverse,DEI
,and,GENERAL
,equitable,DEI
,workplace,GENERAL
,.,GENERAL
1422,Each,GENERAL
,component,GENERAL
,is,GENERAL
,an,GENERAL
,oar,GENERAL
,helping,GENERAL
,to,GENERAL
,move,GENERAL
,your,GENERAL
,organization,GENERAL
,toward,GENERAL
,the,GENERAL
,target,GENERAL
,.,GENERAL
1423,We,GENERAL
,have,GENERAL
,talked,GENERAL
,about,GENERAL
,strategy,GENERAL
,and,GENERAL
,leadership,GENERAL
,commitment,GENERAL
,as,GENERAL
,well,GENERAL
,as,GENERAL
,recruiting,GENERAL
,and,GENERAL
,hiring,GENERAL
,diverse,DEI
,staff,GENERAL
,.,GENERAL
1424,The,GENERAL
,final,GENERAL
,three,GENERAL
,oars,GENERAL
,are,GENERAL
,Inclusive,DEI
,Performance,GENERAL
,Management,GENERAL
,Equitable,DEI
,and,GENERAL
,Inclusive,DEI
,Organizational,GENERAL
,Culture,GENERAL
,Marketplace,GENERAL
,and,GENERAL
,Community,GENERAL
,Impact,GENERAL
,.,GENERAL
1425,Inclusive,DEI
,Performance,GENERAL
,Management,GENERAL
,Establish,GENERAL
,Clear,GENERAL
,and,GENERAL
,Agreed,GENERAL
,Upon,GENERAL
,Goals,GENERAL
,It,GENERAL
,is,GENERAL
,essential,GENERAL
,to,GENERAL
,set,GENERAL
,clear,GENERAL
,goals,GENERAL
,and,GENERAL
,expectations,GENERAL
,for,GENERAL
,each,GENERAL
,individual,GENERAL
,in,GENERAL
,your,GENERAL
,workforce,GENERAL
,.,GENERAL
1426,Established,GENERAL
,goals,GENERAL
,must,GENERAL
,be,GENERAL
,based,GENERAL
,on,GENERAL
,objective,GENERAL
,job,GENERAL
,requirements,GENERAL
,.,GENERAL
1427,Responsibilities,GENERAL
,should,GENERAL
,be,GENERAL
,clearly,GENERAL
,articulated,GENERAL
,and,GENERAL
,agreed,GENERAL
,upon,GENERAL
,between,GENERAL
,the,GENERAL
,employee,GENERAL
,and,GENERAL
,their,GENERAL
,supervisor,GENERAL
,.,GENERAL
1428,Supervisors,GENERAL
,and,GENERAL
,their,GENERAL
,direct,GENERAL
,reports,GENERAL
,should,GENERAL
,discuss,GENERAL
,the,GENERAL
,behaviors,GENERAL
,and,GENERAL
,actions,GENERAL
,that,GENERAL
,demonstrate,GENERAL
,success,GENERAL
,for,GENERAL
,the,GENERAL
,role,GENERAL
,.,GENERAL
1429,Without,GENERAL
,clear,GENERAL
,goals,GENERAL
,and,GENERAL
,benchmarks,GENERAL
,agreed,GENERAL
,upon,GENERAL
,by,GENERAL
,all,GENERAL
,parties,GENERAL
,you,GENERAL
,can,GENERAL
,not,GENERAL
,successfully,GENERAL
,evaluate,GENERAL
,employee,GENERAL
,s,GENERAL
,performance,GENERAL
,.,GENERAL
1430,This,GENERAL
,lack,GENERAL
,of,GENERAL
,clarity,GENERAL
,leaves,GENERAL
,room,GENERAL
,for,GENERAL
,subjectivity,GENERAL
,and,GENERAL
,biases,BIAS
,.,GENERAL
1431,Inclusive,DEI
,Performance,GENERAL
,Management,GENERAL
,Employ,GENERAL
,Multiple,GENERAL
,Evaluation,GENERAL
,Resources,GENERAL
,to,GENERAL
,Avoid,GENERAL
,Bias,BIAS
,Bias,BIAS
,also,GENERAL
,creeps,GENERAL
,into,GENERAL
,performance,GENERAL
,evaluation,GENERAL
,when,GENERAL
,only,GENERAL
,one,GENERAL
,person,GENERAL
,is,GENERAL
,giving,GENERAL
,feedback,GENERAL
,.,GENERAL
1432,reviews,GENERAL
,where,GENERAL
,key,GENERAL
,staff,GENERAL
,members,GENERAL
,review,GENERAL
,each,GENERAL
,other,GENERAL
,can,GENERAL
,be,GENERAL
,a,GENERAL
,great,GENERAL
,way,GENERAL
,to,GENERAL
,look,GENERAL
,at,GENERAL
,performance,GENERAL
,from,GENERAL
,a,GENERAL
,variety,GENERAL
,of,GENERAL
,points,GENERAL
,of,GENERAL
,view,GENERAL
,.,GENERAL
1433,It,GENERAL
,is,GENERAL
,important,GENERAL
,to,GENERAL
,ensure,GENERAL
,multiple,GENERAL
,and,GENERAL
,touchpoints,GENERAL
,throughout,GENERAL
,the,GENERAL
,performance,GENERAL
,evaluation,GENERAL
,cycle,GENERAL
,.,GENERAL
1434,Consistent,GENERAL
,and,GENERAL
,frequent,GENERAL
,feedback,GENERAL
,where,GENERAL
,positive,GENERAL
,and,GENERAL
,constructive,GENERAL
,insights,GENERAL
,are,GENERAL
,shared,GENERAL
,and,GENERAL
,processed,GENERAL
,in,GENERAL
,real,GENERAL
,time,GENERAL
,.,GENERAL
1435,Inclusive,DEI
,Performance,GENERAL
,Management,GENERAL
,Monitor,GENERAL
,Measure,GENERAL
,and,GENERAL
,Evaluate,GENERAL
,Outcomes,GENERAL
,of,GENERAL
,the,GENERAL
,Performance,GENERAL
,Management,GENERAL
,System,GENERAL
,Even,GENERAL
,with,GENERAL
,the,GENERAL
,best,GENERAL
,of,GENERAL
,intentions,GENERAL
,our,GENERAL
,systems,GENERAL
,often,GENERAL
,perpetuate,GENERAL
,the,GENERAL
,structures,GENERAL
,we,GENERAL
,re,GENERAL
,trying,GENERAL
,to,GENERAL
,avoid,GENERAL
,.,GENERAL
1436,It,GENERAL
,s,GENERAL
,critical,GENERAL
,that,GENERAL
,you,GENERAL
,look,GENERAL
,at,GENERAL
,your,GENERAL
,performance,GENERAL
,management,GENERAL
,system,GENERAL
,and,GENERAL
,evaluate,GENERAL
,the,GENERAL
,results,GENERAL
,.,GENERAL
1437,Both,GENERAL
,quantitative,GENERAL
,data,GENERAL
,about,GENERAL
,turnover,GENERAL
,retention,GENERAL
,promotions,GENERAL
,and,GENERAL
,raises,GENERAL
,AND,GENERAL
,qualitative,GENERAL
,data,GENERAL
,about,GENERAL
,employee,GENERAL
,engagement,GENERAL
,and,GENERAL
,feelings,GENERAL
,are,GENERAL
,important,GENERAL
,when,GENERAL
,evaluating,GENERAL
,.,GENERAL
1438,Equitable,DEI
,and,GENERAL
,Inclusive,DEI
,Organizational,GENERAL
,Culture,GENERAL
,Identify,GENERAL
,Inclusive,DEI
,Values,GENERAL
,Behaviors,GENERAL
,and,GENERAL
,Norms,GENERAL
,Many,GENERAL
,organizations,GENERAL
,state,GENERAL
,their,GENERAL
,intention,GENERAL
,to,GENERAL
,foster,GENERAL
,equitable,DEI
,and,GENERAL
,inclusive,DEI
,workplace,GENERAL
,environment,GENERAL
,.,GENERAL
1439,However,GENERAL
,some,GENERAL
,organizations,GENERAL
,have,GENERAL
,not,GENERAL
,identified,GENERAL
,the,GENERAL
,specific,GENERAL
,behaviors,GENERAL
,values,GENERAL
,and,GENERAL
,norms,GENERAL
,employees,GENERAL
,must,GENERAL
,embrace,GENERAL
,.,GENERAL
1440,Once,GENERAL
,you,GENERAL
,ve,GENERAL
,identified,GENERAL
,and,GENERAL
,communicated,GENERAL
